DATAFLOW,LAST UPDATE,freq,reason,apprehen,citizen,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,Between border crossing points - at sea,Total,Total,Total,Person,Luxembourg,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,Between border crossing points - at sea,Total,Total,Total,Person,Latvia,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,Between border crossing points - at sea,Total,Total,Total,Person,Latvia,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,Between border crossing points - at sea,Total,Total,Total,Person,Latvia,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,Between border crossing points - at sea,Total,Total,Total,Person,Montenegro,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,Between border crossing points - at sea,Total,Total,Total,Person,Montenegro,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,Between border crossing points - at sea,Total,Total,Total,Person,Montenegro,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,Between border crossing points - at sea,Total,Total,Total,Person,Malta,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,Between border crossing points - at sea,Total,Total,Total,Person,Malta,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,Between border crossing points - at sea,Total,Total,Total,Person,Malta,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,Between border crossing points - at sea,Total,Total,Total,Person,Netherlands,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,Between border crossing points - at sea,Total,Total,Total,Person,Netherlands,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,Between border crossing points - at sea,Total,Total,Total,Person,Netherlands,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,Between border crossing points - at sea,Total,Total,Total,Person,Norway,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,Between border crossing points - at sea,Total,Total,Total,Person,Norway,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,Between border crossing points - at sea,Total,Total,Total,Person,Poland,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,Between border crossing points - at sea,Total,Total,Total,Person,Poland,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,Between border crossing points - at sea,Total,Total,Total,Person,Poland,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,Between border crossing points - at sea,Total,Total,Total,Person,Portugal,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,Between border crossing points - at sea,Total,Total,Total,Person,Portugal,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,Between border crossing points - at sea,Total,Total,Total,Person,Portugal,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,Between border crossing points - at sea,Total,Total,Total,Person,Romania,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,Between border crossing points - at sea,Total,Total,Total,Person,Romania,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,Between border crossing points - at sea,Total,Total,Total,Person,Romania,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,Between border crossing points - at sea,Total,Total,Total,Person,Sweden,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,Between border crossing points - at sea,Total,Total,Total,Person,Sweden,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,Between border crossing points - at sea,Total,Total,Total,Person,Sweden,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,Between border crossing points - at sea,Total,Total,Total,Person,Slovenia,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,Between border crossing points - at sea,Total,Total,Total,Person,Slovenia,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,Between border crossing points - at sea,Total,Total,Total,Person,Slovenia,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,Between border crossing points - at sea,Total,Total,Total,Person,Slovakia,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,Between border crossing points - at sea,Total,Total,Total,Person,Slovakia,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,Between border crossing points - at sea,Total,Total,Total,Person,Slovakia,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Austria,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Austria,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Belgium,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Belgium,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Belgium,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Bulgaria,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Bulgaria,2022,620,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Bulgaria,2023,585,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Switzerland,2020,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Switzerland,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Switzerland,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Switzerland,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Cyprus,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Cyprus,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Cyprus,2023,1075,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Czechia,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Czechia,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Czechia,2023,10,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Germany,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Germany,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Germany,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Denmark,2021,60,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Denmark,2022,160,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Denmark,2023,680,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Estonia,2021,70,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Estonia,2022,280,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Estonia,2023,220,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Greece,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Greece,2022,40,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Greece,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Spain,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Spain,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Spain,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,European Union - 27 countries (from 2020),2023,76950,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Finland,2021,65,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Finland,2022,375,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Finland,2023,415,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,France,2021,1790,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,France,2022,2780,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,France,2023,4230,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Croatia,2021,90,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Croatia,2022,140,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Croatia,2023,250,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Hungary,2021,54965,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Hungary,2022,60105,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Hungary,2023,54865,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Ireland,2019,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Ireland,2020,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Ireland,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Ireland,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Ireland,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Iceland,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Italy,2021,5,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Italy,2022,1215,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Italy,2023,1830,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Liechtenstein,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Liechtenstein,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Liechtenstein,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Lithuania,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Lithuania,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Lithuania,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Luxembourg,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Luxembourg,2022,5,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Luxembourg,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Latvia,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Latvia,2022,13255,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Latvia,2023,7485,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Montenegro,2021,40,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Montenegro,2022,60,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Montenegro,2023,170,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Malta,2021,280,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Malta,2022,335,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Malta,2023,330,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Netherlands,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Netherlands,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Netherlands,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Norway,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Norway,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Poland,2021,1265,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Poland,2022,1160,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Poland,2023,2485,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Portugal,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Portugal,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Portugal,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Romania,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Romania,2022,1480,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Romania,2023,1710,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Sweden,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Sweden,2022,405,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Sweden,2023,770,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Slovenia,2021,1815,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Slovenia,2022,2705,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Slovenia,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Slovakia,2021,10,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Slovakia,2022,5,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Slovakia,2023,5,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,In the external border area,Total,Total,Total,Person,Austria,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,In the external border area,Total,Total,Total,Person,Austria,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,In the external border area,Total,Total,Total,Person,Belgium,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,In the external border area,Total,Total,Total,Person,Belgium,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,In the external border area,Total,Total,Total,Person,Belgium,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,In the external border area,Total,Total,Total,Person,Bulgaria,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,In the external border area,Total,Total,Total,Person,Bulgaria,2022,620,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,In the external border area,Total,Total,Total,Person,Bulgaria,2023,585,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,In the external border area,Total,Total,Total,Person,Switzerland,2020,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,In the external border area,Total,Total,Total,Person,Switzerland,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,In the external border area,Total,Total,Total,Person,Switzerland,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,In the external border area,Total,Total,Total,Person,Switzerland,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,In the external border area,Total,Total,Total,Person,Cyprus,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,In the external border area,Total,Total,Total,Person,Cyprus,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,In the external border area,Total,Total,Total,Person,Cyprus,2023,1100,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,In the external border area,Total,Total,Total,Person,Czechia,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,In the external border area,Total,Total,Total,Person,Czechia,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,In the external border area,Total,Total,Total,Person,Czechia,2023,10,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,In the external border area,Total,Total,Total,Person,Germany,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Overstay,In the external border area,Total,Total,Total,Person,Germany,2022,0,,
