DATAFLOW,LAST UPDATE,freq,unit,sex,age,citizen,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Denmark,2014,9.3,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Denmark,2015,10.7,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Denmark,2016,9.4,b,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Denmark,2017,7.6,b,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Denmark,2018,6.6,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Denmark,2019,5.9,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Denmark,2020,8.1,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Denmark,2021,7.1,b,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Denmark,2022,7.0,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Denmark,2023,7.5,b,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Euro area – 20 countries (from 2023),2014,805.3,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Euro area – 20 countries (from 2023),2015,768.1,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Euro area – 20 countries (from 2023),2016,751.6,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Euro area – 20 countries (from 2023),2017,707.7,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Euro area – 20 countries (from 2023),2018,679.6,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Euro area – 20 countries (from 2023),2019,670.4,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Euro area – 20 countries (from 2023),2020,775.7,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Euro area – 20 countries (from 2023),2021,763.8,b,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Euro area – 20 countries (from 2023),2022,712.5,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Euro area – 20 countries (from 2023),2023,754.6,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Estonia,2014,5.2,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Estonia,2015,4.1,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Estonia,2016,4.7,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Estonia,2017,3.5,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Estonia,2018,4.0,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Estonia,2019,3.7,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Estonia,2020,4.1,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Estonia,2021,4.8,b,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Estonia,2022,3.1,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Estonia,2023,6.4,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Greece,2014,45.4,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Greece,2015,40.6,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Greece,2016,36.5,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Greece,2017,33.4,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Greece,2018,35.9,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Greece,2019,38.6,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Greece,2020,35.6,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Greece,2021,27.3,b,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Greece,2022,21.2,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Greece,2023,18.7,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Spain,2014,305.9,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Spain,2015,275.1,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Spain,2016,247.1,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Spain,2017,228.9,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Spain,2018,220.3,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Spain,2019,226.7,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Spain,2020,303.9,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Spain,2021,298.5,bd,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Spain,2022,263.0,d,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Spain,2023,273.2,d,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,European Union - 27 countries (from 2020),2014,841.0,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,European Union - 27 countries (from 2020),2015,807.5,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,European Union - 27 countries (from 2020),2016,794.1,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,European Union - 27 countries (from 2020),2017,753.0,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,European Union - 27 countries (from 2020),2018,726.4,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,European Union - 27 countries (from 2020),2019,720.8,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,European Union - 27 countries (from 2020),2020,838.8,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,European Union - 27 countries (from 2020),2021,827.8,b,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,European Union - 27 countries (from 2020),2022,765.3,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,European Union - 27 countries (from 2020),2023,817.4,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Finland,2014,4.2,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Finland,2015,5.2,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Finland,2016,6.5,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Finland,2017,5.0,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Finland,2018,5.9,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Finland,2019,4.0,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Finland,2020,4.9,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Finland,2021,6.1,b,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Finland,2022,5.4,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Finland,2023,10.9,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,France,2014,121.5,b,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,France,2015,119.2,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,France,2016,130.9,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,France,2017,140.4,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,France,2018,128.4,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,France,2019,116.1,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,France,2020,117.8,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,France,2021,113.5,bd,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,France,2022,116.6,d,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,France,2023,120.4,d,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Croatia,2014,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Croatia,2016,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Croatia,2018,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Croatia,2019,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Croatia,2021,,bu,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Croatia,2022,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Croatia,2023,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Hungary,2014,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Hungary,2015,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Hungary,2016,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Hungary,2017,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Hungary,2018,,bu,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Hungary,2019,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Hungary,2020,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Hungary,2021,,bu,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Hungary,2022,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Hungary,2023,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Ireland,2014,9.3,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Ireland,2015,7.2,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Ireland,2016,6.2,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Ireland,2017,5.2,b,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Ireland,2018,6.4,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Ireland,2019,5.5,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Ireland,2020,6.8,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Ireland,2021,7.3,bu,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Ireland,2022,8.6,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Ireland,2023,9.1,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Iceland,2014,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Iceland,2015,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Iceland,2016,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Iceland,2017,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Iceland,2018,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Iceland,2019,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Iceland,2020,,bu,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Iceland,2021,,bu,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Iceland,2022,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Iceland,2023,,u,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Italy,2014,150.8,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Italy,2015,148.9,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Italy,2016,150.0,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Italy,2017,141.2,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Italy,2018,130.8,b,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Italy,2019,126.7,,
ESTAT:LFSA_UGAN(1.0),13/03/25 23:00:00,Annual,Thousand persons,Females,From 15 to 74 years,Non-EU27 countries (from 2020) nor reporting country,Italy,2020,106.5,,
