STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,sex,Sex,citizen,Country of citizenship,age,Age class,wstatus,Labour force and employment status,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,CH,Switzerland,2021,,57.8,,b,break in time series,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,CH,Switzerland,2022,,48.2,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,CH,Switzerland,2023,,46.8,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,CH,Switzerland,2024,,53.7,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,CY,Cyprus,2014,,5.0,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,CY,Cyprus,2015,,5.7,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,CY,Cyprus,2016,,4.7,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,CY,Cyprus,2017,,3.9,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,CY,Cyprus,2018,,3.2,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,CY,Cyprus,2019,,2.7,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,CY,Cyprus,2020,,4.1,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,CY,Cyprus,2021,,4.2,,b,break in time series,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,CY,Cyprus,2022,,4.0,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,CY,Cyprus,2023,,4.1,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,CY,Cyprus,2024,,4.3,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,CZ,Czechia,2014,,3.3,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,CZ,Czechia,2015,,2.7,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,CZ,Czechia,2016,,2.3,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,CZ,Czechia,2017,,2.2,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,CZ,Czechia,2018,,1.7,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,CZ,Czechia,2019,,2.7,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,CZ,Czechia,2020,,2.3,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,CZ,Czechia,2021,,2.8,,bu,"break in time series, low reliability",,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,CZ,Czechia,2022,,2.3,,u,low reliability,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,CZ,Czechia,2023,,4.5,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,CZ,Czechia,2024,,5.4,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,DE,Germany,2014,,151.1,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,DE,Germany,2015,,158.4,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,DE,Germany,2016,,152.7,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,DE,Germany,2017,,142.1,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,DE,Germany,2018,,140.3,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,DE,Germany,2019,,141.1,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,DE,Germany,2020,,190.5,,b,break in time series,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,DE,Germany,2021,,161.4,,b,break in time series,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,DE,Germany,2022,,167.8,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,DE,Germany,2023,,189.1,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,DE,Germany,2024,,232.4,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,DK,Denmark,2014,,14.6,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,DK,Denmark,2015,,15.9,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,DK,Denmark,2016,,14.2,,b,break in time series,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,DK,Denmark,2017,,11.5,,b,break in time series,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,DK,Denmark,2018,,12.3,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,DK,Denmark,2019,,9.4,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,DK,Denmark,2020,,11.8,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,DK,Denmark,2021,,10.3,,b,break in time series,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,DK,Denmark,2022,,10.9,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,DK,Denmark,2023,,11.3,,b,break in time series,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,DK,Denmark,2024,,16.2,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,EE,Estonia,2014,,5.3,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,EE,Estonia,2015,,4.2,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,EE,Estonia,2016,,4.9,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,EE,Estonia,2017,,3.7,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,EE,Estonia,2018,,4.3,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,EE,Estonia,2019,,4.0,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,EE,Estonia,2020,,4.1,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,EE,Estonia,2021,,4.8,,b,break in time series,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,EE,Estonia,2022,,3.2,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,EE,Estonia,2023,,6.3,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,EE,Estonia,2024,,8.1,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,EL,Greece,2014,,56.2,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,EL,Greece,2015,,49.0,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,EL,Greece,2016,,46.5,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,EL,Greece,2017,,41.0,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,EL,Greece,2018,,42.5,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,EL,Greece,2019,,45.6,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,EL,Greece,2020,,43.5,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,EL,Greece,2021,,33.1,,b,break in time series,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,EL,Greece,2022,,26.0,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,EL,Greece,2023,,21.2,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,EL,Greece,2024,,19.7,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,ES,Spain,2014,,450.5,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,ES,Spain,2015,,399.7,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,ES,Spain,2016,,361.5,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,ES,Spain,2017,,330.5,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,ES,Spain,2018,,314.1,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,ES,Spain,2019,,314.9,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,ES,Spain,2020,,415.5,,,,,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,ES,Spain,2021,,399.9,,bd,"break in time series, definition differs (see metadata)",,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,ES,Spain,2022,,358.1,,d,definition differs (see metadata),,
dataflow,ESTAT:LFSA_PGANWS(1.0),"Population by sex, age, citizenship and labour status (1 000)",A,Annual,THS_PER,Thousand persons,F,Females,FOR,Foreign country,Y15-64,From 15 to 64 years,UNE,Unemployed persons,ES,Spain,2023,,355.7,,d,definition differs (see metadata),,
