DATAFLOW,LAST UPDATE,freq,leg_stat,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Estonia,2019,5703,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Estonia,2020,4949,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Estonia,2021,4569,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Estonia,2022,3837,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Greece,2021,5426,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Greece,2022,4765,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Spain,2008,241743,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Spain,2009,257148,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Spain,2010,248313,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Spain,2011,256391,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Spain,2012,253715,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Spain,2013,245820,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Spain,2014,233875,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Spain,2015,236843,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Spain,2016,284454,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Spain,2017,298979,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Spain,2018,300301,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Spain,2019,301043,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Spain,2020,232675,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Spain,2021,295805,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Spain,2022,322650,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Finland,2008,237782,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Finland,2009,206430,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Finland,2010,206070,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Finland,2011,202922,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Finland,2012,191015,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Finland,2013,182679,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Finland,2014,173056,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Finland,2015,181694,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Finland,2016,156034,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Finland,2017,82427,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Finland,2018,82822,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Finland,2019,82956,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Finland,2020,80692,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Finland,2021,80740,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Finland,2022,77562,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,France,2008,703695,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,France,2009,703853,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,France,2010,682489,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,France,2011,663417,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,France,2012,679219,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,France,2013,667579,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,France,2014,578482,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,France,2015,574475,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,France,2016,468583,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,France,2017,466980,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,France,2018,546279,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,France,2019,549552,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,France,2020,458259,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,France,2021,538556,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Croatia,2008,25126,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Croatia,2009,26355,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Croatia,2010,25355,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Croatia,2011,24203,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Croatia,2012,21174,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Croatia,2013,17162,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Croatia,2014,15452,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Croatia,2015,12972,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Croatia,2016,13777,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Croatia,2017,12424,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Croatia,2018,12168,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Croatia,2019,13295,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Croatia,2020,11902,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Croatia,2021,12550,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Croatia,2022,12629,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Hungary,2008,84457,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Hungary,2009,86901,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Hungary,2010,89343,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Hungary,2011,85110,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Hungary,2012,75291,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Hungary,2013,70326,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Hungary,2014,76317,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Hungary,2015,71738,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Hungary,2016,71686,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Hungary,2017,68735,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Hungary,2018,66681,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Hungary,2019,64043,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Hungary,2020,53850,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Hungary,2021,54936,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Hungary,2022,55407,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Ireland,2009,3146,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Ireland,2010,3308,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Ireland,2011,3182,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Italy,2008,260375,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Italy,2009,252076,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Italy,2010,254384,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Italy,2011,266039,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Italy,2012,259923,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Italy,2013,246980,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Italy,2014,226939,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Italy,2015,220903,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Italy,2016,198177,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Italy,2017,194720,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Italy,2018,215991,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Lithuania,2008,12788,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Lithuania,2009,13050,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Lithuania,2010,13992,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Lithuania,2011,13697,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Lithuania,2012,16631,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Lithuania,2013,19530,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Lithuania,2014,20358,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Lithuania,2015,17273,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Lithuania,2016,15508,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Lithuania,2017,18058,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Lithuania,2018,19779,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Lithuania,2019,17564,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Lithuania,2020,16060,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Lithuania,2021,15010,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Lithuania,2022,14959,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Luxembourg,2016,8433,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Luxembourg,2017,9546,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Luxembourg,2018,8205,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Luxembourg,2019,7582,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Luxembourg,2020,7504,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Luxembourg,2021,8032,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Luxembourg,2022,7444,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Latvia,2008,10979,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Latvia,2009,10702,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Latvia,2010,9626,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Latvia,2011,9194,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Latvia,2012,8942,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Latvia,2013,8626,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Latvia,2014,9213,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Latvia,2015,9558,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Latvia,2016,8945,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Latvia,2017,9262,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Latvia,2018,8587,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Latvia,2019,8099,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Latvia,2020,7093,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Latvia,2021,6849,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Latvia,2022,4951,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Montenegro,2010,673,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Montenegro,2011,1121,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Montenegro,2012,1444,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Montenegro,2013,3238,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Montenegro,2014,3111,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Montenegro,2015,2755,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Montenegro,2016,3712,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Montenegro,2017,3528,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Montenegro,2018,3344,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Montenegro,2019,3611,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Montenegro,2020,3703,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Montenegro,2021,3535,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Montenegro,2022,3002,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,North Macedonia,2008,10218,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,North Macedonia,2009,10549,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,North Macedonia,2010,9716,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,North Macedonia,2011,10532,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,North Macedonia,2012,9598,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,North Macedonia,2013,10012,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,North Macedonia,2014,12144,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,North Macedonia,2017,2769,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,North Macedonia,2019,5016,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,North Macedonia,2020,6701,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,North Macedonia,2021,8016,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,North Macedonia,2022,8031,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Netherlands,2008,115051,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Netherlands,2009,114849,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Netherlands,2010,98150,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Netherlands,2011,93362,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Netherlands,2012,87879,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Netherlands,2013,92190,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Netherlands,2014,88878,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Netherlands,2015,91446,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Netherlands,2016,81799,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Netherlands,2017,82070,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Netherlands,2018,78546,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Netherlands,2019,76827,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Netherlands,2020,59444,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Netherlands,2021,62103,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Netherlands,2022,62543,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Norway,2008,66503,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Norway,2009,64165,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Norway,2010,66983,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Norway,2011,64681,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Norway,2012,63428,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Norway,2013,67048,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Norway,2014,63859,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Norway,2015,65196,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Norway,2016,62343,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Norway,2017,59724,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Norway,2018,14910,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Norway,2019,14733,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Norway,2020,14253,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Norway,2021,13502,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Norway,2022,12819,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Poland,2008,447686,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Poland,2009,440225,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Poland,2010,455649,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Poland,2011,446271,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Poland,2012,429087,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Poland,2013,372343,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Poland,2014,311741,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Poland,2015,272271,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Poland,2016,300867,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Poland,2017,251093,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Poland,2018,285522,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Poland,2019,296898,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Poland,2020,261556,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Portugal,2008,87861,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Portugal,2009,78266,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Portugal,2010,77776,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Portugal,2011,77811,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Portugal,2012,79212,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Portugal,2013,71171,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Portugal,2014,52861,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Portugal,2015,59462,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Portugal,2016,56939,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Portugal,2017,51968,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Portugal,2018,46688,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Portugal,2019,45312,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Portugal,2020,35183,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Portugal,2021,42676,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Portugal,2022,45754,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Romania,2008,36795,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Romania,2009,34226,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Romania,2010,41891,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Number,Romania,2011,47577,,
