DATAFLOW,LAST UPDATE,freq,iccs,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Montenegro,2008,18,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Montenegro,2009,41,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Montenegro,2010,42,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Montenegro,2011,17,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Montenegro,2012,16,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Montenegro,2013,40,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Montenegro,2014,54,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Montenegro,2015,40,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Montenegro,2016,35,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Montenegro,2017,51,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Montenegro,2018,37,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Montenegro,2019,42,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Montenegro,2020,37,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Montenegro,2021,36,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Montenegro,2022,27,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,North Macedonia,2008,41,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,North Macedonia,2009,46,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,North Macedonia,2010,38,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,North Macedonia,2011,39,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,North Macedonia,2012,48,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,North Macedonia,2013,52,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,North Macedonia,2014,75,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,North Macedonia,2015,47,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,North Macedonia,2016,58,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,North Macedonia,2017,56,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,North Macedonia,2019,24,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,North Macedonia,2021,31,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,North Macedonia,2022,29,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Malta,2008,5,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Malta,2009,6,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Malta,2010,4,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Malta,2011,6,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Malta,2012,6,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Malta,2013,3,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Malta,2014,5,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Malta,2015,1,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Malta,2016,1,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Malta,2017,6,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Malta,2018,6,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Malta,2019,5,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Malta,2020,4,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Malta,2021,8,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Malta,2022,5,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Netherlands,2008,1500,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Netherlands,2009,3041,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Netherlands,2010,3841,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Netherlands,2011,3957,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Netherlands,2012,3615,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Netherlands,2013,3260,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Norway,2008,49,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Norway,2009,46,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Norway,2010,47,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Norway,2011,39,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Norway,2012,50,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Norway,2013,57,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Norway,2014,60,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Norway,2015,61,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Norway,2016,41,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Norway,2017,49,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Norway,2018,70,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Norway,2019,68,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Norway,2020,87,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Norway,2021,83,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Norway,2022,77,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Poland,2008,298,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Poland,2009,266,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Poland,2010,241,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Poland,2011,209,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Poland,2012,201,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Poland,2013,233,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Poland,2014,210,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Poland,2015,172,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Poland,2016,170,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Poland,2017,221,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Poland,2018,230,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Poland,2019,293,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Poland,2020,329,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Poland,2021,314,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Poland,2022,239,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Romania,2008,410,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Romania,2009,387,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Romania,2010,513,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Romania,2011,502,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Romania,2012,591,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Romania,2013,595,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Romania,2014,492,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Romania,2015,482,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Romania,2016,438,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Romania,2017,384,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Romania,2018,445,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Romania,2019,361,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Romania,2020,335,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Romania,2021,300,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Romania,2022,299,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Serbia,2008,204,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Serbia,2009,211,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Serbia,2010,204,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Serbia,2011,186,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Serbia,2012,203,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Serbia,2013,221,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Serbia,2014,172,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Serbia,2015,138,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Serbia,2016,152,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Serbia,2017,111,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Serbia,2018,95,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Serbia,2019,137,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Serbia,2020,124,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Serbia,2021,123,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Serbia,2022,141,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Sweden,2008,751,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Sweden,2009,791,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Sweden,2010,792,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Sweden,2011,842,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Sweden,2012,798,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Sweden,2013,728,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Sweden,2014,792,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Sweden,2015,838,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Sweden,2016,879,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Sweden,2017,909,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Sweden,2018,868,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Sweden,2019,983,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Sweden,2020,1085,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Sweden,2021,993,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Sweden,2022,1016,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Slovenia,2008,19,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Slovenia,2009,38,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Slovenia,2010,31,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Slovenia,2011,34,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Slovenia,2012,30,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Slovenia,2013,28,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Slovenia,2014,16,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Slovenia,2015,26,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Slovenia,2016,26,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Slovenia,2017,41,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Slovenia,2018,37,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Slovenia,2019,17,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Slovenia,2020,34,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Slovenia,2021,22,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Slovenia,2022,27,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Slovakia,2008,0,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Slovakia,2009,0,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Slovakia,2010,0,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Slovakia,2011,0,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Slovakia,2012,0,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Slovakia,2013,78,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Slovakia,2014,72,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Slovakia,2015,48,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Slovakia,2017,80,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Scotland (NUTS 2021),2008,698,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Scotland (NUTS 2021),2009,614,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Scotland (NUTS 2021),2010,518,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Scotland (NUTS 2021),2011,542,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Scotland (NUTS 2021),2012,403,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Scotland (NUTS 2021),2013,317,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Scotland (NUTS 2021),2014,263,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Scotland (NUTS 2021),2015,293,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Scotland (NUTS 2021),2016,236,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Scotland (NUTS 2021),2017,245,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Scotland (NUTS 2021),2018,310,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Northern Ireland (UK) (NUTS 2021),2008,121,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Northern Ireland (UK) (NUTS 2021),2009,114,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Northern Ireland (UK) (NUTS 2021),2010,118,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Northern Ireland (UK) (NUTS 2021),2011,111,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Northern Ireland (UK) (NUTS 2021),2012,116,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Northern Ireland (UK) (NUTS 2021),2013,102,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Northern Ireland (UK) (NUTS 2021),2014,111,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Northern Ireland (UK) (NUTS 2021),2015,112,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Northern Ireland (UK) (NUTS 2021),2016,78,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Northern Ireland (UK) (NUTS 2021),2017,99,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Northern Ireland (UK) (NUTS 2021),2018,74,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Kosovo*,2008,157,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Kosovo*,2009,183,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Kosovo*,2010,151,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Kosovo*,2011,197,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Kosovo*,2012,161,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Kosovo*,2013,168,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Kosovo*,2014,167,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Kosovo*,2015,156,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Kosovo*,2016,147,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Kosovo*,2017,134,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Kosovo*,2018,139,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Kosovo*,2019,116,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Kosovo*,2020,115,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Number,Kosovo*,2021,110,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Per hundred thousand inhabitants,Albania,2008,7.63,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Per hundred thousand inhabitants,Albania,2009,7.25,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Per hundred thousand inhabitants,Albania,2011,7.56,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Per hundred thousand inhabitants,Albania,2014,6.25,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Per hundred thousand inhabitants,Albania,2015,4.78,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Per hundred thousand inhabitants,Albania,2016,4.57,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Per hundred thousand inhabitants,Albania,2017,4.48,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Per hundred thousand inhabitants,Albania,2018,3.97,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Per hundred thousand inhabitants,Albania,2019,3.25,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Per hundred thousand inhabitants,Albania,2020,4.01,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Per hundred thousand inhabitants,Albania,2021,3.57,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Per hundred thousand inhabitants,Albania,2022,3.33,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Per hundred thousand inhabitants,Austria,2008,0.70,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Per hundred thousand inhabitants,Austria,2009,1.22,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Per hundred thousand inhabitants,Austria,2010,1.34,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Per hundred thousand inhabitants,Austria,2011,1.25,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Per hundred thousand inhabitants,Austria,2012,1.30,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Per hundred thousand inhabitants,Austria,2013,1.24,,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Attempted intentional homicide,Per hundred thousand inhabitants,Austria,2014,0.82,,
