DATAFLOW,LAST UPDATE,freq,citizen,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Belgium,2015,6103,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Belgium,2017,5844,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Belgium,2018,5706,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Belgium,2019,6023,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Belgium,2020,5764,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Belgium,2021,6063,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Belgium,2022,6320,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Bulgaria,2013,8581,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Bulgaria,2014,7638,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Bulgaria,2015,7166,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Bulgaria,2016,7130,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Bulgaria,2017,6802,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Bulgaria,2018,6490,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Bulgaria,2019,6311,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Bulgaria,2020,6097,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Bulgaria,2021,5714,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Bulgaria,2022,5443,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Switzerland,2013,1795,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Switzerland,2014,1846,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Switzerland,2015,1984,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Switzerland,2016,1908,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Switzerland,2017,1949,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Switzerland,2018,1923,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Switzerland,2019,2090,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Switzerland,2020,1843,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Switzerland,2021,1883,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Switzerland,2022,1856,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Cyprus,2013,247,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Cyprus,2014,293,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Cyprus,2015,333,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Cyprus,2016,349,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Cyprus,2017,441,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Cyprus,2018,343,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Cyprus,2019,387,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Cyprus,2020,341,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Cyprus,2021,378,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Cyprus,2022,427,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Czechia,2013,15122,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Czechia,2014,17109,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Czechia,2015,19196,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Czechia,2016,20674,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Czechia,2017,20345,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Czechia,2018,19809,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Czechia,2019,19254,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Czechia,2020,17752,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Czechia,2021,17352,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Czechia,2022,17593,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Denmark,2013,2993,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Denmark,2014,2581,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Denmark,2015,2338,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Denmark,2016,2454,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Denmark,2017,2450,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Denmark,2018,2596,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Denmark,2019,2783,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Denmark,2020,2995,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Denmark,2021,3148,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Denmark,2022,3063,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Estonia,2013,1931,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Estonia,2014,1808,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Estonia,2015,1727,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Estonia,2016,1804,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Estonia,2017,1727,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Estonia,2018,1668,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Estonia,2019,1650,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Estonia,2020,1567,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Estonia,2021,1464,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Estonia,2022,1387,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Greece,2013,5070,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Greece,2014,4916,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Greece,2015,4322,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Greece,2016,4365,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Greece,2017,4720,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Greece,2018,4832,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Greece,2019,4577,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Greece,2020,4580,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Greece,2021,4531,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Greece,2022,4504,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Spain,2013,45649,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Spain,2014,45320,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Spain,2015,43744,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Spain,2016,42459,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Spain,2017,42265,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Spain,2018,42347,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Spain,2019,42047,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Spain,2020,39262,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Spain,2021,38825,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Spain,2022,38993,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Finland,2013,2837,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Finland,2014,2665,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Finland,2015,2646,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Finland,2016,2625,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Finland,2017,2527,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Finland,2018,2453,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Finland,2019,2443,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Finland,2020,2277,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Finland,2021,2390,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Finland,2022,2400,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,France,2013,53232,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,France,2014,52456,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,France,2015,52586,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,France,2016,53468,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,France,2017,53556,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,France,2018,53908,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,France,2019,54325,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,France,2020,47186,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,France,2021,52001,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,France,2022,54105,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Croatia,2014,3532,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Croatia,2015,3144,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Croatia,2016,2880,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Croatia,2017,2912,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Croatia,2018,2904,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Croatia,2019,3052,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Croatia,2020,3150,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Croatia,2021,3438,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Croatia,2022,3668,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Hungary,2013,17188,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Hungary,2014,17190,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Hungary,2015,16543,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Hungary,2016,16780,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Hungary,2017,16482,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Hungary,2018,15550,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Hungary,2019,15529,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Hungary,2020,15754,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Hungary,2021,16744,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Hungary,2022,16454,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Ireland,2013,3054,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Ireland,2014,2833,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Ireland,2015,3413,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Ireland,2018,3442,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Ireland,2019,3402,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Ireland,2020,3218,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Ireland,2021,3231,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Ireland,2022,3718,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Iceland,2013,122,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Iceland,2014,132,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Iceland,2015,110,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Iceland,2016,90,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Iceland,2017,106,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Iceland,2018,105,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Iceland,2019,126,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Iceland,2020,107,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Iceland,2021,110,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Iceland,2022,99,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Italy,2013,41504,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Italy,2014,36889,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Italy,2015,35611,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Italy,2016,36829,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Italy,2017,38731,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Italy,2018,40357,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Italy,2019,41880,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Italy,2020,36864,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Italy,2021,37920,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Italy,2022,39317,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Liechtenstein,2013,17,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Liechtenstein,2014,12,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Liechtenstein,2015,11,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Liechtenstein,2016,10,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Liechtenstein,2017,12,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Liechtenstein,2018,9,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Liechtenstein,2019,7,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Liechtenstein,2020,19,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Liechtenstein,2022,5,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Lithuania,2013,9112,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Lithuania,2014,8477,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Lithuania,2015,7227,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Lithuania,2016,6704,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Lithuania,2017,6485,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Lithuania,2018,6360,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Lithuania,2019,6010,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Lithuania,2020,5218,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Lithuania,2021,4919,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Lithuania,2022,4807,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Luxembourg,2013,202,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Luxembourg,2014,161,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Luxembourg,2015,175,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Luxembourg,2016,181,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Luxembourg,2017,191,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Luxembourg,2018,165,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Luxembourg,2019,155,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Luxembourg,2020,150,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Luxembourg,2021,170,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Luxembourg,2022,156,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Latvia,2013,5068,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Latvia,2014,4658,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Latvia,2015,4303,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Latvia,2016,4101,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Latvia,2017,3671,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Latvia,2018,3438,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Latvia,2019,3349,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Latvia,2020,3059,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Latvia,2021,3125,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Latvia,2022,3150,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Montenegro,2013,830,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Montenegro,2014,749,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Montenegro,2015,960,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Montenegro,2016,839,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Montenegro,2017,932,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Montenegro,2018,951,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Montenegro,2019,898,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Montenegro,2020,678,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Montenegro,2021,767,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Montenegro,2022,882,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,North Macedonia,2016,2928,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,North Macedonia,2017,2898,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Malta,2015,6,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Malta,2016,316,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Malta,2017,342,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Malta,2018,378,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Malta,2019,364,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Malta,2020,336,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Malta,2021,303,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Malta,2022,295,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Netherlands,2013,10312,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Netherlands,2014,9764,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Netherlands,2015,8957,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Netherlands,2016,8769,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Netherlands,2017,8817,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Netherlands,2018,9066,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Netherlands,2019,9398,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Reporting country,Number,Netherlands,2020,8723,,
