DATAFLOW,LAST UPDATE,freq,citizen,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Estonia,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Estonia,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Estonia,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Greece,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Greece,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Greece,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Spain,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Spain,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Spain,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,European Union - 27 countries (from 2020),2022,100.0,bep,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,European Union - 27 countries (from 2020),2023,100.0,bep,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,European Union - 27 countries (from 2020),2024,100.0,ep,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Finland,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Finland,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Finland,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,France,2021,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,France,2022,100.0,p,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,France,2023,100.0,p,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,France,2024,100.0,p,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Croatia,2022,100.0,b,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Croatia,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Croatia,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Hungary,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Hungary,2023,100.0,b,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Hungary,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Ireland,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Ireland,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Ireland,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Iceland,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Iceland,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Iceland,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Italy,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Italy,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Italy,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Liechtenstein,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Liechtenstein,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Liechtenstein,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Lithuania,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Lithuania,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Lithuania,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Luxembourg,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Luxembourg,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Luxembourg,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Latvia,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Latvia,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Latvia,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Malta,2022,100.0,p,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Malta,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Malta,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Netherlands,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Netherlands,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Netherlands,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Norway,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Norway,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Norway,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Poland,2022,100.0,ep,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Poland,2023,100.0,ep,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Poland,2024,100.0,ep,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Portugal,2022,100.0,bp,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Portugal,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Portugal,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Romania,2022,100.0,e,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Romania,2023,100.0,e,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Romania,2024,100.0,e,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Sweden,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Sweden,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Sweden,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Slovenia,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Slovenia,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Slovenia,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Slovakia,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Slovakia,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,EU27 countries (from 2020) except reporting country,Total,Percentage,Total,Slovakia,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Austria,2022,48.8,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Austria,2023,49.2,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Austria,2024,49.1,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Belgium,2022,49.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Belgium,2023,49.2,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Belgium,2024,49.2,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Bulgaria,2022,48.5,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Bulgaria,2023,47.1,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Bulgaria,2024,46.7,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Switzerland,2022,47.3,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Switzerland,2023,47.2,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Switzerland,2024,47.5,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Cyprus,2022,54.5,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Cyprus,2023,54.3,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Cyprus,2024,51.3,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Czechia,2022,44.6,b,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Czechia,2023,50.2,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Czechia,2024,50.5,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Germany,2022,47.5,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Germany,2023,48.4,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Germany,2024,47.6,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Denmark,2022,49.3,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Denmark,2023,49.9,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Denmark,2024,49.8,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Estonia,2022,46.9,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Estonia,2023,48.9,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Estonia,2024,49.1,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Greece,2022,49.3,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Greece,2023,49.6,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Greece,2024,49.2,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Spain,2022,50.9,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Spain,2023,50.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Spain,2024,50.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,European Union - 27 countries (from 2020),2022,48.9,bep,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,European Union - 27 countries (from 2020),2023,49.1,bep,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,European Union - 27 countries (from 2020),2024,48.8,ep,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Finland,2022,45.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Finland,2023,44.7,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Finland,2024,45.3,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,France,2021,50.1,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,France,2022,49.9,p,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,France,2023,50.2,p,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,France,2024,50.3,p,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Croatia,2022,43.8,b,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Croatia,2023,41.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Croatia,2024,38.3,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Hungary,2022,42.9,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Hungary,2023,44.1,b,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Hungary,2024,43.3,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Ireland,2022,50.1,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Ireland,2023,50.9,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Ireland,2024,51.2,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Iceland,2022,42.3,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Iceland,2023,42.1,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Iceland,2024,43.4,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Italy,2022,50.9,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Italy,2023,51.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Italy,2024,50.5,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Liechtenstein,2022,49.9,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Liechtenstein,2023,50.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Liechtenstein,2024,50.2,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Lithuania,2022,31.7,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Lithuania,2023,41.6,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Lithuania,2024,33.5,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Luxembourg,2022,48.4,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Luxembourg,2023,48.5,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Luxembourg,2024,48.5,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Latvia,2022,52.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Latvia,2023,52.6,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Latvia,2024,52.3,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Malta,2022,39.8,p,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Malta,2023,39.5,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Malta,2024,38.9,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Netherlands,2022,50.2,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Netherlands,2023,50.6,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Netherlands,2024,50.2,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Norway,2022,45.4,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Foreign country and stateless,Total,Percentage,Females,Norway,2023,46.3,,
