DATAFLOW,LAST UPDATE,freq,sex,age,citizen,lev_perc,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Cyprus,2018,3.6,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Cyprus,2019,3.3,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Cyprus,2020,4.8,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Cyprus,2021,2.2,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Cyprus,2022,2.2,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Czechia,2015,2.8,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Czechia,2016,5.6,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Czechia,2017,6.5,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Czechia,2018,3.7,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Czechia,2019,2.1,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Czechia,2020,3.1,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Czechia,2021,11.8,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Czechia,2022,12.2,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Czechia,2023,4.1,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Germany,2015,7.4,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Germany,2016,6.4,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Germany,2017,5.3,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Germany,2018,6.0,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Germany,2019,7.2,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Germany,2020,11.0,b,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Germany,2021,8.9,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Germany,2022,8.5,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Denmark,2015,7.6,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Denmark,2016,9.9,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Denmark,2017,6.2,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Denmark,2018,13.3,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Denmark,2019,6.0,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Denmark,2020,5.3,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Denmark,2021,4.2,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Denmark,2022,10.7,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Denmark,2023,6.3,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2015,7.4,e,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2016,7.4,e,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2017,5.8,e,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2018,6.3,e,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2019,7.1,e,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2020,7.4,e,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2021,7.1,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Euro area - 18 countries (2014),2015,7.4,e,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Euro area - 18 countries (2014),2016,7.4,e,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Euro area - 18 countries (2014),2017,5.8,e,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Euro area - 18 countries (2014),2018,6.3,e,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Euro area - 18 countries (2014),2019,7.1,e,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Euro area - 18 countries (2014),2020,7.4,e,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Euro area - 19 countries  (2015-2022),2015,7.4,e,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Euro area - 19 countries  (2015-2022),2016,7.4,e,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Euro area - 19 countries  (2015-2022),2017,5.8,e,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Euro area - 19 countries  (2015-2022),2018,6.3,e,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Euro area - 19 countries  (2015-2022),2019,7.1,e,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Euro area - 19 countries  (2015-2022),2020,7.4,e,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Euro area - 19 countries  (2015-2022),2021,7.1,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Euro area – 20 countries (from 2023),2015,7.4,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Euro area – 20 countries (from 2023),2016,7.4,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Euro area – 20 countries (from 2023),2017,5.8,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Euro area – 20 countries (from 2023),2018,6.3,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Euro area – 20 countries (from 2023),2019,7.1,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Euro area – 20 countries (from 2023),2021,7.2,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Euro area – 20 countries (from 2023),2022,7.4,e,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Estonia,2015,20.9,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Estonia,2016,4.8,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Estonia,2017,21.1,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Estonia,2018,15.0,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Estonia,2019,5.3,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Estonia,2020,4.9,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Estonia,2021,7.8,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Estonia,2022,3.7,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Estonia,2023,9.1,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Greece,2015,4.6,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Greece,2016,4.1,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Greece,2017,4.4,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Greece,2018,3.6,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Greece,2019,1.4,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Greece,2020,3.8,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Greece,2021,4.2,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Greece,2022,4.4,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Spain,2015,4.8,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Spain,2016,7.0,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Spain,2017,5.6,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Spain,2018,5.8,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Spain,2019,5.3,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Spain,2020,6.0,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Spain,2021,5.9,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Spain,2022,6.1,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,Spain,2023,7.0,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2015,7.1,e,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2016,6.7,e,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2017,5.7,e,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2018,5.8,e,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2019,6.4,e,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,European Union - 27 countries (2007-2013),2015,7.1,e,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,European Union - 27 countries (2007-2013),2016,6.7,e,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,European Union - 27 countries (2007-2013),2017,5.7,e,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,European Union - 27 countries (2007-2013),2018,5.8,e,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,European Union - 27 countries (2007-2013),2019,6.4,e,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,European Union - 27 countries (from 2020),2015,7.4,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,European Union - 27 countries (from 2020),2016,7.3,u,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,European Union - 27 countries (from 2020),2017,5.8,e,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,European Union - 27 countries (from 2020),2018,6.3,e,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,European Union - 27 countries (from 2020),2019,7.0,e,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,European Union - 27 countries (from 2020),2020,7.2,e,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,European Union - 27 countries (from 2020),2021,7.2,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,European Union - 27 countries (from 2020),2022,7.5,,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,European Union - 28 countries (2013-2020),2015,7.1,e,
ESTAT:HLTH_SILC_24(1.0),21/03/25 23:00:00,Annual,Total,16 years or over,EU28 countries (2013-2020) except reporting country,Bad or very bad,Percentage,European Union - 28 countries (2013-2020),2016,6.7,e,
