DATAFLOW,LAST UPDATE,freq,hhtyp,incgrp,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Finland,2022,46.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Finland,2023,50.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Finland,2024,49.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,France,2015,64.6,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,France,2016,64.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,France,2017,59.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,France,2018,59.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,France,2019,63.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,France,2020,61.3,b,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,France,2021,56.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,France,2022,63.0,b,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,France,2023,59.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Croatia,2015,85.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Croatia,2016,79.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Croatia,2017,67.8,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Croatia,2018,74.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Croatia,2019,75.6,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Croatia,2020,59.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Croatia,2021,63.1,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Croatia,2022,55.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Croatia,2023,58.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Hungary,2015,87.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Hungary,2016,84.4,b,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Hungary,2017,54.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Hungary,2018,65.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Hungary,2019,65.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Hungary,2020,64.1,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Hungary,2021,57.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Hungary,2022,58.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Hungary,2023,54.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Hungary,2024,47.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Ireland,2015,87.6,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Ireland,2016,84.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Ireland,2017,83.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Ireland,2018,76.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Ireland,2019,76.6,b,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Ireland,2020,76.8,b,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Ireland,2021,70.6,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Ireland,2022,69.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Ireland,2023,68.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Iceland,2015,68.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Iceland,2016,64.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Iceland,2017,62.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Iceland,2018,55.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Iceland,2019,48.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Iceland,2020,61.6,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Italy,2015,52.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Italy,2016,44.6,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Italy,2017,47.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Italy,2018,42.1,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Italy,2019,44.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Italy,2020,38.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Italy,2021,42.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Italy,2022,38.8,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Italy,2023,39.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Italy,2024,38.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Lithuania,2015,64.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Lithuania,2016,66.1,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Lithuania,2017,63.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Lithuania,2018,64.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Lithuania,2019,60.1,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Lithuania,2020,67.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Lithuania,2021,57.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Lithuania,2022,52.1,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Lithuania,2023,48.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Luxembourg,2015,48.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Luxembourg,2016,42.3,b,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Luxembourg,2017,47.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Luxembourg,2018,45.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Luxembourg,2019,33.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Luxembourg,2020,42.7,b,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Luxembourg,2021,45.1,b,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Luxembourg,2022,34.1,b,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Luxembourg,2023,43.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Luxembourg,2024,41.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Latvia,2015,77.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Latvia,2016,77.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Latvia,2017,75.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Latvia,2018,75.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Latvia,2019,67.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Latvia,2020,57.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Latvia,2021,60.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Latvia,2022,61.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Latvia,2023,56.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Latvia,2024,57.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Montenegro,2015,83.8,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Montenegro,2016,73.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Montenegro,2017,82.6,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Montenegro,2018,80.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Montenegro,2019,75.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Montenegro,2020,74.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Montenegro,2021,84.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Montenegro,2022,83.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,North Macedonia,2015,62.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,North Macedonia,2016,76.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,North Macedonia,2017,67.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,North Macedonia,2018,57.6,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,North Macedonia,2019,69.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,North Macedonia,2020,69.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Malta,2015,57.8,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Malta,2016,46.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Malta,2017,48.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Malta,2018,45.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Malta,2019,38.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Malta,2020,43.8,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Malta,2021,40.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Malta,2022,46.1,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Malta,2023,38.6,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Netherlands,2015,54.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Netherlands,2016,56.5,b,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Netherlands,2017,55.8,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Netherlands,2018,57.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Netherlands,2019,56.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Netherlands,2020,50.8,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Netherlands,2021,41.6,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Netherlands,2022,37.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Netherlands,2023,43.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Netherlands,2024,42.0,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Norway,2015,39.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Norway,2016,44.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Norway,2017,42.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Norway,2018,45.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Norway,2019,53.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Norway,2020,44.8,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Norway,2021,53.1,b,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Norway,2022,45.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Norway,2023,48.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Norway,2024,51.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Poland,2015,67.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Poland,2016,67.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Poland,2017,57.1,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Poland,2018,65.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Poland,2019,60.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Poland,2020,52.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Poland,2021,48.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Poland,2022,55.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Poland,2023,51.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Portugal,2015,64.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Portugal,2016,61.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Portugal,2017,57.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Portugal,2018,53.9,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Portugal,2019,53.4,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Portugal,2020,40.6,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Portugal,2021,44.4,b,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Portugal,2022,46.5,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Portugal,2023,45.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Romania,2015,68.3,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Romania,2016,74.7,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Romania,2017,64.2,,
ESTAT:ILC_MDES04$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Single person with dependent children,Total,Percentage,Romania,2018,55.3,,
