STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,sex,Sex,isced11,International Standard Classification of Education (ISCED 2011),citizen,Country of citizenship,age,Age class,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,RS,Serbia,2019,,26.8,,u,low reliability,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,RS,Serbia,2020,,26.2,,u,low reliability,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,RS,Serbia,2021,,29.6,,bu,"break in time series, low reliability",,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,RS,Serbia,2022,,24.5,,u,low reliability,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,RS,Serbia,2023,,12.4,,u,low reliability,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,RS,Serbia,2024,,13.2,,u,low reliability,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,SE,Sweden,2014,,38.7,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,SE,Sweden,2015,,40.6,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,SE,Sweden,2016,,39.1,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,SE,Sweden,2017,,38.5,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,SE,Sweden,2018,,40.7,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,SE,Sweden,2019,,40.8,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,SE,Sweden,2020,,42.6,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,SE,Sweden,2021,,42.3,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,SE,Sweden,2022,,38.5,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,SE,Sweden,2023,,34.7,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,SE,Sweden,2024,,32.5,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,SI,Slovenia,2014,,30.4,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,SI,Slovenia,2015,,28.0,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,SI,Slovenia,2016,,26.6,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,SI,Slovenia,2017,,27.1,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,SI,Slovenia,2018,,28.9,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,SI,Slovenia,2019,,28.0,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,SI,Slovenia,2020,,22.4,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,SI,Slovenia,2021,,23.4,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,SI,Slovenia,2022,,25.6,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,SI,Slovenia,2023,,29.4,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,SI,Slovenia,2024,,27.0,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,SK,Slovakia,2014,,,,bu,"break in time series, low reliability",,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,SK,Slovakia,2015,,,,u,low reliability,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,SK,Slovakia,2016,,,,u,low reliability,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,SK,Slovakia,2017,,,,u,low reliability,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,SK,Slovakia,2018,,,,u,low reliability,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,SK,Slovakia,2019,,,,u,low reliability,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,SK,Slovakia,2020,,,,u,low reliability,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,SK,Slovakia,2021,,,,bu,"break in time series, low reliability",,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,SK,Slovakia,2022,,,,u,low reliability,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,SK,Slovakia,2023,,,,u,low reliability,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",FOR,Foreign country,Y15-64,From 15 to 64 years,SK,Slovakia,2024,,,,u,low reliability,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,AT,Austria,2014,,43.1,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,AT,Austria,2015,,42.6,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,AT,Austria,2016,,42.9,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,AT,Austria,2017,,42.1,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,AT,Austria,2018,,41.8,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,AT,Austria,2019,,40.8,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,AT,Austria,2020,,40.6,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,AT,Austria,2021,,40.6,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,AT,Austria,2022,,39.6,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,AT,Austria,2023,,39.1,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,AT,Austria,2024,,39.6,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,BE,Belgium,2014,,30.3,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,BE,Belgium,2015,,31.2,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,BE,Belgium,2016,,31.7,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,BE,Belgium,2017,,31.8,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,BE,Belgium,2018,,30.3,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,BE,Belgium,2019,,29.9,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,BE,Belgium,2020,,30.5,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),FOR,Foreign country,Y15-64,From 15 to 64 years,BE,Belgium,2021,,29.7,,b,break in time series,,
