DATAFLOW,LAST UPDATE,freq,leg_stat,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Germany,2012,963.43,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Germany,2013,938.78,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Germany,2014,927.08,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Germany,2015,910.73,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Germany,2016,897.92,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Germany,2017,867.70,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Germany,2018,860.39,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Germany,2019,877.95,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Germany,2020,840.80,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Germany,2021,796.22,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Germany,2022,777.75,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Denmark,2008,2978.47,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Denmark,2009,3143.55,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Denmark,2010,3317.21,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Denmark,2011,3604.84,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Denmark,2012,3756.50,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Denmark,2013,3680.67,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Denmark,2014,3720.97,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Denmark,2015,3574.63,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Denmark,2016,3442.74,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Denmark,2017,3095.18,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Denmark,2018,3162.05,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Denmark,2019,885.95,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Denmark,2020,966.17,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Denmark,2021,904.31,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Denmark,2022,896.68,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Estonia,2008,864.74,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Estonia,2009,590.01,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Estonia,2010,684.85,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Estonia,2011,751.47,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Estonia,2012,727.28,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Estonia,2013,642.11,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Estonia,2014,582.91,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Estonia,2015,560.89,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Estonia,2016,578.98,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Estonia,2017,510.32,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Estonia,2018,432.25,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Estonia,2019,430.47,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Estonia,2020,372.39,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Estonia,2021,343.52,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Estonia,2022,288.11,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Greece,2021,50.81,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Greece,2022,45.56,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Spain,2008,529.34,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Spain,2009,556.12,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Spain,2010,534.16,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Spain,2011,549.40,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Spain,2012,541.92,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Spain,2013,526.07,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Spain,2014,502.83,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Spain,2015,507.81,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Spain,2016,499.69,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Spain,2017,642.58,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Spain,2018,643.62,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Spain,2019,641.38,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Spain,2020,491.57,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Spain,2021,624.08,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Spain,2022,680.22,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Finland,2008,4486.04,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Finland,2009,3875.66,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Finland,2010,3850.75,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Finland,2011,3775.10,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Finland,2012,3536.49,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Finland,2013,3366.32,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Finland,2014,3174.60,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Finland,2015,3320.58,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Finland,2016,2843.54,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Finland,2017,1497.77,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Finland,2018,1502.27,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Finland,2019,1503.39,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Finland,2020,1460.41,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Finland,2021,1459.04,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Finland,2022,1397.96,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,France,2008,1099.40,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,France,2009,1093.78,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,France,2010,1055.52,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,France,2011,1020.98,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,France,2012,1040.52,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,France,2013,1017.65,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,France,2014,874.29,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,France,2015,959.24,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,France,2016,703.17,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,France,2017,698.97,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,France,2018,815.02,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,France,2019,818.06,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,France,2020,680.72,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,France,2021,796.01,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Croatia,2008,582.70,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Croatia,2009,611.51,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Croatia,2010,589.26,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Croatia,2011,564.19,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Croatia,2012,495.18,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Croatia,2013,402.66,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Croatia,2014,363.85,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Croatia,2015,307.01,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Croatia,2016,328.75,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Croatia,2017,299.07,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Croatia,2018,296.38,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Croatia,2019,326.16,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Croatia,2020,293.29,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Croatia,2021,310.92,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Croatia,2022,326.98,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Hungary,2008,840.75,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Hungary,2009,866.33,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Hungary,2010,892.15,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Hungary,2011,852.32,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Hungary,2012,758.07,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Hungary,2013,709.73,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Hungary,2014,772.65,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Hungary,2015,718.43,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Hungary,2016,729.22,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Hungary,2017,701.55,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Hungary,2018,681.92,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Hungary,2019,655.32,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Hungary,2020,551.20,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Hungary,2021,564.56,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Hungary,2022,571.85,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Ireland,2009,69.58,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Ireland,2010,72.71,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Ireland,2011,69.61,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Iceland,2014,764.27,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Iceland,2015,727.74,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Iceland,2016,701.59,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Iceland,2017,675.63,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Italy,2008,443.93,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Italy,2009,427.24,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Italy,2010,429.77,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Italy,2011,448.14,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Italy,2012,437.62,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Italy,2013,413.80,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Italy,2014,373.36,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Italy,2015,363.46,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Italy,2016,346.03,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Italy,2017,321.38,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Italy,2018,357.10,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Liechtenstein,2014,2903.39,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Liechtenstein,2015,2697.64,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Liechtenstein,2016,2562.33,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Liechtenstein,2017,2874.90,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Lithuania,2008,398.06,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Lithuania,2009,409.88,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Lithuania,2010,445.32,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Lithuania,2011,448.70,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Lithuania,2012,553.69,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Lithuania,2013,657.15,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Lithuania,2014,772.62,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Lithuania,2015,591.29,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Lithuania,2016,536.88,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Lithuania,2017,634.08,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Lithuania,2018,704.15,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Lithuania,2019,628.59,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Lithuania,2020,574.78,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Lithuania,2021,536.90,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Lithuania,2022,533.11,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Luxembourg,2016,1463.43,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Luxembourg,2017,1616.14,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Luxembourg,2018,1362.95,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Luxembourg,2019,1235.07,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Luxembourg,2020,1198.52,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Luxembourg,2021,1265.42,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Luxembourg,2022,1153.40,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Latvia,2008,500.91,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Latvia,2009,494.81,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Latvia,2010,453.95,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Latvia,2011,443.17,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Latvia,2012,437.30,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Latvia,2013,426.22,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Latvia,2014,460.31,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Latvia,2015,481.25,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Latvia,2016,453.49,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Latvia,2017,474.95,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Latvia,2018,443.92,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Latvia,2019,421.83,,
ESTAT:CRIM_JUST_SEX(1.0),23/04/24 23:00:00,Annual,Convicted person,Total,Per hundred thousand inhabitants,Latvia,2020,371.81,,
