DATAFLOW,LAST UPDATE,freq,unit,indic_il,citizen,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Portugal,2017,10712,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Portugal,2018,10000,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Portugal,2019,10834,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Portugal,2020,12595,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Portugal,2021,11557,b,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Portugal,2022,12229,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Romania,2015,,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Romania,2016,,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Romania,2017,,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Romania,2018,,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Romania,2019,,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Romania,2020,,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Romania,2022,,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Serbia,2015,3033,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Serbia,2016,2650,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Serbia,2017,3481,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Serbia,2018,3165,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Serbia,2019,3956,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Serbia,2020,5605,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Serbia,2021,2451,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Sweden,2015,22504,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Sweden,2016,23268,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Sweden,2017,22491,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Sweden,2018,23649,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Sweden,2019,21195,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Sweden,2020,24448,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Sweden,2021,24878,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Sweden,2022,25746,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Slovenia,2015,9661,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Slovenia,2016,9923,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Slovenia,2017,11399,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Slovenia,2018,12191,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Slovenia,2019,12901,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Slovenia,2020,12453,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Slovenia,2021,12807,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Slovenia,2022,13383,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Slovakia,2015,6286,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Slovakia,2016,6122,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Slovakia,2017,6850,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Slovakia,2018,,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Slovakia,2019,7849,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Slovakia,2020,9422,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Slovakia,2021,10053,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Slovakia,2022,9104,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Türkiye,2015,6802,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Türkiye,2016,5557,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Türkiye,2017,,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Türkiye,2018,,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Türkiye,2019,,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Türkiye,2020,,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Türkiye,2021,,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,United Kingdom,2015,20696,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,United Kingdom,2016,22369,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,United Kingdom,2017,19596,b,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,United Kingdom,2018,22629,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Kosovo*,2018,4325,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Foreign country,Total,18 years or over,Albania,2017,,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Foreign country,Total,18 years or over,Albania,2018,,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Foreign country,Total,18 years or over,Albania,2019,,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Foreign country,Total,18 years or over,Albania,2020,,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Foreign country,Total,18 years or over,Albania,2021,2162,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Foreign country,Total,18 years or over,Austria,2015,17057,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Foreign country,Total,18 years or over,Austria,2016,16361,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Foreign country,Total,18 years or over,Austria,2017,18296,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Foreign country,Total,18 years or over,Austria,2018,19985,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Foreign country,Total,18 years or over,Austria,2019,20392,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Foreign country,Total,18 years or over,Austria,2020,20706,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Foreign country,Total,18 years or over,Austria,2021,20437,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Foreign country,Total,18 years or over,Austria,2022,20908,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Foreign country,Total,18 years or over,Austria,2023,24460,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Foreign country,Total,18 years or over,Belgium,2015,16427,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Foreign country,Total,18 years or over,Belgium,2016,17178,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Foreign country,Total,18 years or over,Belgium,2017,17404,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Foreign country,Total,18 years or over,Belgium,2018,18012,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Foreign country,Total,18 years or over,Belgium,2019,19489,b,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Foreign country,Total,18 years or over,Belgium,2020,20307,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Foreign country,Total,18 years or over,Belgium,2021,20870,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Foreign country,Total,18 years or over,Belgium,2022,22824,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Foreign country,Total,18 years or over,Belgium,2023,23113,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Foreign country,Total,18 years or over,Belgium,2024,24872,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Foreign country,Total,18 years or over,Bulgaria,2015,4362,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Foreign country,Total,18 years or over,Bulgaria,2016,3804,b,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Foreign country,Total,18 years or over,Bulgaria,2017,4689,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Foreign country,Total,18 years or over,Bulgaria,2018,4036,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Foreign country,Total,18 years or over,Bulgaria,2019,4899,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Foreign country,Total,18 years or over,Bulgaria,2020,4131,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Foreign country,Total,18 years or over,Bulgaria,2021,3399,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Foreign country,Total,18 years or over,Bulgaria,2022,4847,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Foreign country,Total,18 years or over,Bulgaria,2023,5046,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Foreign country,Total,18 years or over,Bulgaria,2024,6107,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Foreign country,Total,18 years or over,Switzerland,2015,37210,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Foreign country,Total,18 years or over,Switzerland,2016,41536,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Foreign country,Total,18 years or over,Switzerland,2017,40305,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Foreign country,Total,18 years or over,Switzerland,2018,40421,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Foreign country,Total,18 years or over,Switzerland,2019,38497,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Foreign country,Total,18 years or over,Switzerland,2020,40151,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Foreign country,Total,18 years or over,Switzerland,2021,41740,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Foreign country,Total,18 years or over,Switzerland,2022,42556,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Foreign country,Total,18 years or over,Switzerland,2023,47557,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Foreign country,Total,18 years or over,Cyprus,2015,11100,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Foreign country,Total,18 years or over,Cyprus,2016,11288,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Foreign country,Total,18 years or over,Cyprus,2017,11690,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Foreign country,Total,18 years or over,Cyprus,2018,12527,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Foreign country,Total,18 years or over,Cyprus,2019,12851,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Foreign country,Total,18 years or over,Cyprus,2020,13454,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Foreign country,Total,18 years or over,Cyprus,2021,13113,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Foreign country,Total,18 years or over,Cyprus,2022,14160,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Foreign country,Total,18 years or over,Cyprus,2023,15059,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Foreign country,Total,18 years or over,Cyprus,2024,16847,b,
