sex,citizen,geo,year,OBS_VALUE
Females,Non-EU27 countries (from 2020) nor reporting country,Germany,2022,8.5
Females,Non-EU27 countries (from 2020) nor reporting country,Germany,2023,9.0
Females,Non-EU27 countries (from 2020) nor reporting country,Germany,2024,10.4
Females,Non-EU27 countries (from 2020) nor reporting country,Denmark,2008,12.3
Females,Non-EU27 countries (from 2020) nor reporting country,Denmark,2009,13.3
Females,Non-EU27 countries (from 2020) nor reporting country,Denmark,2010,17.0
Females,Non-EU27 countries (from 2020) nor reporting country,Denmark,2011,20.4
Females,Non-EU27 countries (from 2020) nor reporting country,Denmark,2012,21.2
Females,Non-EU27 countries (from 2020) nor reporting country,Denmark,2013,16.3
Females,Non-EU27 countries (from 2020) nor reporting country,Denmark,2014,16.7
Females,Non-EU27 countries (from 2020) nor reporting country,Denmark,2015,17.5
Females,Non-EU27 countries (from 2020) nor reporting country,Denmark,2016,16.8
Females,Non-EU27 countries (from 2020) nor reporting country,Denmark,2017,12.8
Females,Non-EU27 countries (from 2020) nor reporting country,Denmark,2018,11.7
Females,Non-EU27 countries (from 2020) nor reporting country,Denmark,2019,10.8
Females,Non-EU27 countries (from 2020) nor reporting country,Denmark,2020,13.3
Females,Non-EU27 countries (from 2020) nor reporting country,Denmark,2021,11.3
Females,Non-EU27 countries (from 2020) nor reporting country,Denmark,2022,10.9
Females,Non-EU27 countries (from 2020) nor reporting country,Denmark,2023,12.0
Females,Non-EU27 countries (from 2020) nor reporting country,Denmark,2024,14.8
Females,Non-EU27 countries (from 2020) nor reporting country,Estonia,2008,10.3
Females,Non-EU27 countries (from 2020) nor reporting country,Estonia,2009,17.7
Females,Non-EU27 countries (from 2020) nor reporting country,Estonia,2010,27.8
Females,Non-EU27 countries (from 2020) nor reporting country,Estonia,2011,20.8
Females,Non-EU27 countries (from 2020) nor reporting country,Estonia,2012,19.6
Females,Non-EU27 countries (from 2020) nor reporting country,Estonia,2013,14.8
Females,Non-EU27 countries (from 2020) nor reporting country,Estonia,2014,13.4
Females,Non-EU27 countries (from 2020) nor reporting country,Estonia,2015,10.8
Females,Non-EU27 countries (from 2020) nor reporting country,Estonia,2016,11.5
Females,Non-EU27 countries (from 2020) nor reporting country,Estonia,2017,9.7
Females,Non-EU27 countries (from 2020) nor reporting country,Estonia,2018,10.9
Females,Non-EU27 countries (from 2020) nor reporting country,Estonia,2019,9.1
Females,Non-EU27 countries (from 2020) nor reporting country,Estonia,2020,10.3
Females,Non-EU27 countries (from 2020) nor reporting country,Estonia,2021,11.7
Females,Non-EU27 countries (from 2020) nor reporting country,Estonia,2022,8.1
Females,Non-EU27 countries (from 2020) nor reporting country,Estonia,2023,12.8
Females,Non-EU27 countries (from 2020) nor reporting country,Estonia,2024,15.1
Females,Non-EU27 countries (from 2020) nor reporting country,Greece,2008,11.6
Females,Non-EU27 countries (from 2020) nor reporting country,Greece,2009,12.2
Females,Non-EU27 countries (from 2020) nor reporting country,Greece,2010,16.1
Females,Non-EU27 countries (from 2020) nor reporting country,Greece,2011,24.2
Females,Non-EU27 countries (from 2020) nor reporting country,Greece,2012,34.5
Females,Non-EU27 countries (from 2020) nor reporting country,Greece,2013,41.6
Females,Non-EU27 countries (from 2020) nor reporting country,Greece,2014,34.8
Females,Non-EU27 countries (from 2020) nor reporting country,Greece,2015,33.2
Females,Non-EU27 countries (from 2020) nor reporting country,Greece,2016,34.7
Females,Non-EU27 countries (from 2020) nor reporting country,Greece,2017,33.4
Females,Non-EU27 countries (from 2020) nor reporting country,Greece,2018,35.9
Females,Non-EU27 countries (from 2020) nor reporting country,Greece,2019,34.0
Females,Non-EU27 countries (from 2020) nor reporting country,Greece,2020,37.2
Females,Non-EU27 countries (from 2020) nor reporting country,Greece,2021,35.2
Females,Non-EU27 countries (from 2020) nor reporting country,Greece,2022,30.5
Females,Non-EU27 countries (from 2020) nor reporting country,Greece,2023,25.0
Females,Non-EU27 countries (from 2020) nor reporting country,Greece,2024,25.6
Females,Non-EU27 countries (from 2020) nor reporting country,Spain,2008,17.2
Females,Non-EU27 countries (from 2020) nor reporting country,Spain,2009,25.2
Females,Non-EU27 countries (from 2020) nor reporting country,Spain,2010,27.3
Females,Non-EU27 countries (from 2020) nor reporting country,Spain,2011,30.7
Females,Non-EU27 countries (from 2020) nor reporting country,Spain,2012,34.8
Females,Non-EU27 countries (from 2020) nor reporting country,Spain,2013,37.5
Females,Non-EU27 countries (from 2020) nor reporting country,Spain,2014,35.1
Females,Non-EU27 countries (from 2020) nor reporting country,Spain,2015,32.0
Females,Non-EU27 countries (from 2020) nor reporting country,Spain,2016,30.0
Females,Non-EU27 countries (from 2020) nor reporting country,Spain,2017,27.2
Females,Non-EU27 countries (from 2020) nor reporting country,Spain,2018,25.3
Females,Non-EU27 countries (from 2020) nor reporting country,Spain,2019,24.9
Females,Non-EU27 countries (from 2020) nor reporting country,Spain,2020,30.8
Females,Non-EU27 countries (from 2020) nor reporting country,Spain,2021,28.0
Females,Non-EU27 countries (from 2020) nor reporting country,Spain,2022,23.6
Females,Non-EU27 countries (from 2020) nor reporting country,Spain,2023,21.3
Females,Non-EU27 countries (from 2020) nor reporting country,Spain,2024,20.6
Females,Non-EU27 countries (from 2020) nor reporting country,Finland,2008,23.8
Females,Non-EU27 countries (from 2020) nor reporting country,Finland,2009,20.8
Females,Non-EU27 countries (from 2020) nor reporting country,Finland,2010,26.1
Females,Non-EU27 countries (from 2020) nor reporting country,Finland,2011,22.8
Females,Non-EU27 countries (from 2020) nor reporting country,Finland,2012,21.2
Females,Non-EU27 countries (from 2020) nor reporting country,Finland,2013,23.8
Females,Non-EU27 countries (from 2020) nor reporting country,Finland,2014,24.1
Females,Non-EU27 countries (from 2020) nor reporting country,Finland,2015,26.3
Females,Non-EU27 countries (from 2020) nor reporting country,Finland,2016,31.6
Females,Non-EU27 countries (from 2020) nor reporting country,Finland,2017,25.8
Females,Non-EU27 countries (from 2020) nor reporting country,Finland,2018,25.5
Females,Non-EU27 countries (from 2020) nor reporting country,Finland,2019,17.8
Females,Non-EU27 countries (from 2020) nor reporting country,Finland,2020,21.0
Females,Non-EU27 countries (from 2020) nor reporting country,Finland,2021,18.2
Females,Non-EU27 countries (from 2020) nor reporting country,Finland,2022,12.6
Females,Non-EU27 countries (from 2020) nor reporting country,Finland,2023,21.4
Females,Non-EU27 countries (from 2020) nor reporting country,Finland,2024,25.6
Females,Non-EU27 countries (from 2020) nor reporting country,France,2008,19.7
Females,Non-EU27 countries (from 2020) nor reporting country,France,2009,22.7
Females,Non-EU27 countries (from 2020) nor reporting country,France,2010,24.8
Females,Non-EU27 countries (from 2020) nor reporting country,France,2011,26.1
Females,Non-EU27 countries (from 2020) nor reporting country,France,2012,25.5
Females,Non-EU27 countries (from 2020) nor reporting country,France,2013,25.7
Females,Non-EU27 countries (from 2020) nor reporting country,France,2014,24.8
Females,Non-EU27 countries (from 2020) nor reporting country,France,2015,23.6
Females,Non-EU27 countries (from 2020) nor reporting country,France,2016,26.6
Females,Non-EU27 countries (from 2020) nor reporting country,France,2017,25.8
Females,Non-EU27 countries (from 2020) nor reporting country,France,2018,23.4
Females,Non-EU27 countries (from 2020) nor reporting country,France,2019,20.6
Females,Non-EU27 countries (from 2020) nor reporting country,France,2020,20.5
Females,Non-EU27 countries (from 2020) nor reporting country,France,2021,18.4
Females,Non-EU27 countries (from 2020) nor reporting country,France,2022,17.2
Females,Non-EU27 countries (from 2020) nor reporting country,France,2023,15.5
Females,Non-EU27 countries (from 2020) nor reporting country,France,2024,16.4
Females,Non-EU27 countries (from 2020) nor reporting country,Croatia,2008,
Females,Non-EU27 countries (from 2020) nor reporting country,Croatia,2009,
Females,Non-EU27 countries (from 2020) nor reporting country,Croatia,2010,
Females,Non-EU27 countries (from 2020) nor reporting country,Croatia,2011,
Females,Non-EU27 countries (from 2020) nor reporting country,Croatia,2012,
Females,Non-EU27 countries (from 2020) nor reporting country,Croatia,2013,
Females,Non-EU27 countries (from 2020) nor reporting country,Croatia,2014,
Females,Non-EU27 countries (from 2020) nor reporting country,Croatia,2015,
Females,Non-EU27 countries (from 2020) nor reporting country,Croatia,2016,
Females,Non-EU27 countries (from 2020) nor reporting country,Croatia,2017,
Females,Non-EU27 countries (from 2020) nor reporting country,Croatia,2018,
Females,Non-EU27 countries (from 2020) nor reporting country,Croatia,2019,
Females,Non-EU27 countries (from 2020) nor reporting country,Croatia,2020,
Females,Non-EU27 countries (from 2020) nor reporting country,Croatia,2021,
Females,Non-EU27 countries (from 2020) nor reporting country,Croatia,2022,
Females,Non-EU27 countries (from 2020) nor reporting country,Croatia,2023,
Females,Non-EU27 countries (from 2020) nor reporting country,Croatia,2024,
Females,Non-EU27 countries (from 2020) nor reporting country,Hungary,2008,
Females,Non-EU27 countries (from 2020) nor reporting country,Hungary,2009,
Females,Non-EU27 countries (from 2020) nor reporting country,Hungary,2010,
Females,Non-EU27 countries (from 2020) nor reporting country,Hungary,2011,
Females,Non-EU27 countries (from 2020) nor reporting country,Hungary,2012,
Females,Non-EU27 countries (from 2020) nor reporting country,Hungary,2013,
Females,Non-EU27 countries (from 2020) nor reporting country,Hungary,2014,
Females,Non-EU27 countries (from 2020) nor reporting country,Hungary,2015,
Females,Non-EU27 countries (from 2020) nor reporting country,Hungary,2016,
Females,Non-EU27 countries (from 2020) nor reporting country,Hungary,2017,
Females,Non-EU27 countries (from 2020) nor reporting country,Hungary,2018,
Females,Non-EU27 countries (from 2020) nor reporting country,Hungary,2019,
Females,Non-EU27 countries (from 2020) nor reporting country,Hungary,2020,
Females,Non-EU27 countries (from 2020) nor reporting country,Hungary,2021,
Females,Non-EU27 countries (from 2020) nor reporting country,Hungary,2022,
Females,Non-EU27 countries (from 2020) nor reporting country,Hungary,2023,
Females,Non-EU27 countries (from 2020) nor reporting country,Hungary,2024,
Females,Non-EU27 countries (from 2020) nor reporting country,Ireland,2008,8.4
Females,Non-EU27 countries (from 2020) nor reporting country,Ireland,2009,13.4
Females,Non-EU27 countries (from 2020) nor reporting country,Ireland,2010,15.3
Females,Non-EU27 countries (from 2020) nor reporting country,Ireland,2011,18.3
Females,Non-EU27 countries (from 2020) nor reporting country,Ireland,2012,18.5
Females,Non-EU27 countries (from 2020) nor reporting country,Ireland,2013,19.5
Females,Non-EU27 countries (from 2020) nor reporting country,Ireland,2014,18.2
Females,Non-EU27 countries (from 2020) nor reporting country,Ireland,2015,14.2
Females,Non-EU27 countries (from 2020) nor reporting country,Ireland,2016,11.4
Females,Non-EU27 countries (from 2020) nor reporting country,Ireland,2017,9.0
Females,Non-EU27 countries (from 2020) nor reporting country,Ireland,2018,9.8
Females,Non-EU27 countries (from 2020) nor reporting country,Ireland,2019,7.9
Females,Non-EU27 countries (from 2020) nor reporting country,Ireland,2020,9.5
Females,Non-EU27 countries (from 2020) nor reporting country,Ireland,2021,8.2
Females,Non-EU27 countries (from 2020) nor reporting country,Ireland,2022,7.8
Females,Non-EU27 countries (from 2020) nor reporting country,Ireland,2023,6.8
Females,Non-EU27 countries (from 2020) nor reporting country,Ireland,2024,7.8
Females,Non-EU27 countries (from 2020) nor reporting country,Iceland,2008,
Females,Non-EU27 countries (from 2020) nor reporting country,Iceland,2009,
Females,Non-EU27 countries (from 2020) nor reporting country,Iceland,2010,
Females,Non-EU27 countries (from 2020) nor reporting country,Iceland,2011,
Females,Non-EU27 countries (from 2020) nor reporting country,Iceland,2012,
Females,Non-EU27 countries (from 2020) nor reporting country,Iceland,2013,
Females,Non-EU27 countries (from 2020) nor reporting country,Iceland,2014,
Females,Non-EU27 countries (from 2020) nor reporting country,Iceland,2015,
Females,Non-EU27 countries (from 2020) nor reporting country,Iceland,2016,
Females,Non-EU27 countries (from 2020) nor reporting country,Iceland,2017,
Females,Non-EU27 countries (from 2020) nor reporting country,Iceland,2018,
Females,Non-EU27 countries (from 2020) nor reporting country,Iceland,2019,
Females,Non-EU27 countries (from 2020) nor reporting country,Iceland,2020,
Females,Non-EU27 countries (from 2020) nor reporting country,Iceland,2021,
Females,Non-EU27 countries (from 2020) nor reporting country,Iceland,2022,
Females,Non-EU27 countries (from 2020) nor reporting country,Iceland,2023,
Females,Non-EU27 countries (from 2020) nor reporting country,Iceland,2024,
Females,Non-EU27 countries (from 2020) nor reporting country,Italy,2008,12.2
Females,Non-EU27 countries (from 2020) nor reporting country,Italy,2009,12.4
Females,Non-EU27 countries (from 2020) nor reporting country,Italy,2010,12.9
Females,Non-EU27 countries (from 2020) nor reporting country,Italy,2011,15.0
Females,Non-EU27 countries (from 2020) nor reporting country,Italy,2012,16.6
Females,Non-EU27 countries (from 2020) nor reporting country,Italy,2013,19.0
Females,Non-EU27 countries (from 2020) nor reporting country,Italy,2014,18.7
Females,Non-EU27 countries (from 2020) nor reporting country,Italy,2015,18.6
Females,Non-EU27 countries (from 2020) nor reporting country,Italy,2016,18.9
Females,Non-EU27 countries (from 2020) nor reporting country,Italy,2017,17.9
Females,Non-EU27 countries (from 2020) nor reporting country,Italy,2018,17.0
Females,Non-EU27 countries (from 2020) nor reporting country,Italy,2019,16.6
Females,Non-EU27 countries (from 2020) nor reporting country,Italy,2020,15.7
Females,Non-EU27 countries (from 2020) nor reporting country,Italy,2021,18.2
Females,Non-EU27 countries (from 2020) nor reporting country,Italy,2022,15.2
Females,Non-EU27 countries (from 2020) nor reporting country,Italy,2023,13.8
Females,Non-EU27 countries (from 2020) nor reporting country,Italy,2024,12.0
Females,Non-EU27 countries (from 2020) nor reporting country,Lithuania,2008,
Females,Non-EU27 countries (from 2020) nor reporting country,Lithuania,2009,
Females,Non-EU27 countries (from 2020) nor reporting country,Lithuania,2010,
Females,Non-EU27 countries (from 2020) nor reporting country,Lithuania,2011,
Females,Non-EU27 countries (from 2020) nor reporting country,Lithuania,2012,
Females,Non-EU27 countries (from 2020) nor reporting country,Lithuania,2013,
Females,Non-EU27 countries (from 2020) nor reporting country,Lithuania,2014,
Females,Non-EU27 countries (from 2020) nor reporting country,Lithuania,2015,
Females,Non-EU27 countries (from 2020) nor reporting country,Lithuania,2016,
Females,Non-EU27 countries (from 2020) nor reporting country,Lithuania,2017,
Females,Non-EU27 countries (from 2020) nor reporting country,Lithuania,2018,
Females,Non-EU27 countries (from 2020) nor reporting country,Lithuania,2019,
Females,Non-EU27 countries (from 2020) nor reporting country,Lithuania,2020,
