citizen,lev_perc,geo,TIME_PERIOD,OBS_VALUE
EU28 countries (2013-2020) except reporting country,Fair,Bulgaria,2017,14.6
EU28 countries (2013-2020) except reporting country,Fair,Bulgaria,2018,49.9
EU28 countries (2013-2020) except reporting country,Fair,Bulgaria,2019,36.0
EU28 countries (2013-2020) except reporting country,Fair,Bulgaria,2020,14.3
EU28 countries (2013-2020) except reporting country,Fair,Bulgaria,2021,16.1
EU28 countries (2013-2020) except reporting country,Fair,Bulgaria,2022,33.3
EU28 countries (2013-2020) except reporting country,Fair,Switzerland,2015,17.0
EU28 countries (2013-2020) except reporting country,Fair,Switzerland,2016,21.3
EU28 countries (2013-2020) except reporting country,Fair,Switzerland,2017,18.0
EU28 countries (2013-2020) except reporting country,Fair,Switzerland,2018,15.4
EU28 countries (2013-2020) except reporting country,Fair,Switzerland,2019,15.6
EU28 countries (2013-2020) except reporting country,Fair,Switzerland,2020,13.6
EU28 countries (2013-2020) except reporting country,Fair,Switzerland,2021,14.8
EU28 countries (2013-2020) except reporting country,Fair,Switzerland,2022,14.3
EU28 countries (2013-2020) except reporting country,Fair,Cyprus,2015,10.3
EU28 countries (2013-2020) except reporting country,Fair,Cyprus,2016,11.2
EU28 countries (2013-2020) except reporting country,Fair,Cyprus,2017,12.6
EU28 countries (2013-2020) except reporting country,Fair,Cyprus,2018,12.9
EU28 countries (2013-2020) except reporting country,Fair,Cyprus,2019,11.5
EU28 countries (2013-2020) except reporting country,Fair,Cyprus,2020,11.3
EU28 countries (2013-2020) except reporting country,Fair,Cyprus,2021,11.9
EU28 countries (2013-2020) except reporting country,Fair,Cyprus,2022,11.6
EU28 countries (2013-2020) except reporting country,Fair,Czechia,2015,16.9
EU28 countries (2013-2020) except reporting country,Fair,Czechia,2016,18.9
EU28 countries (2013-2020) except reporting country,Fair,Czechia,2017,14.3
EU28 countries (2013-2020) except reporting country,Fair,Czechia,2018,13.7
EU28 countries (2013-2020) except reporting country,Fair,Czechia,2019,8.4
EU28 countries (2013-2020) except reporting country,Fair,Czechia,2020,18.2
EU28 countries (2013-2020) except reporting country,Fair,Czechia,2021,26.5
EU28 countries (2013-2020) except reporting country,Fair,Czechia,2022,27.4
EU28 countries (2013-2020) except reporting country,Fair,Czechia,2023,11.0
EU28 countries (2013-2020) except reporting country,Fair,Germany,2015,20.9
EU28 countries (2013-2020) except reporting country,Fair,Germany,2016,19.6
EU28 countries (2013-2020) except reporting country,Fair,Germany,2017,22.9
EU28 countries (2013-2020) except reporting country,Fair,Germany,2018,23.6
EU28 countries (2013-2020) except reporting country,Fair,Germany,2019,19.2
EU28 countries (2013-2020) except reporting country,Fair,Germany,2020,19.1
EU28 countries (2013-2020) except reporting country,Fair,Germany,2021,18.0
EU28 countries (2013-2020) except reporting country,Fair,Germany,2022,19.9
EU28 countries (2013-2020) except reporting country,Fair,Denmark,2015,17.0
EU28 countries (2013-2020) except reporting country,Fair,Denmark,2016,11.2
EU28 countries (2013-2020) except reporting country,Fair,Denmark,2017,15.3
EU28 countries (2013-2020) except reporting country,Fair,Denmark,2018,14.2
EU28 countries (2013-2020) except reporting country,Fair,Denmark,2019,19.3
EU28 countries (2013-2020) except reporting country,Fair,Denmark,2020,16.6
EU28 countries (2013-2020) except reporting country,Fair,Denmark,2021,11.0
EU28 countries (2013-2020) except reporting country,Fair,Denmark,2022,14.8
EU28 countries (2013-2020) except reporting country,Fair,Denmark,2023,21.3
EU28 countries (2013-2020) except reporting country,Fair,Estonia,2015,19.5
EU28 countries (2013-2020) except reporting country,Fair,Estonia,2016,53.3
EU28 countries (2013-2020) except reporting country,Fair,Estonia,2017,16.7
EU28 countries (2013-2020) except reporting country,Fair,Estonia,2018,30.8
EU28 countries (2013-2020) except reporting country,Fair,Estonia,2019,31.4
EU28 countries (2013-2020) except reporting country,Fair,Estonia,2020,22.8
EU28 countries (2013-2020) except reporting country,Fair,Estonia,2021,40.1
EU28 countries (2013-2020) except reporting country,Fair,Estonia,2022,34.3
EU28 countries (2013-2020) except reporting country,Fair,Estonia,2023,39.3
EU28 countries (2013-2020) except reporting country,Fair,Greece,2015,10.3
EU28 countries (2013-2020) except reporting country,Fair,Greece,2016,10.7
EU28 countries (2013-2020) except reporting country,Fair,Greece,2017,13.1
EU28 countries (2013-2020) except reporting country,Fair,Greece,2018,10.8
EU28 countries (2013-2020) except reporting country,Fair,Greece,2019,11.5
EU28 countries (2013-2020) except reporting country,Fair,Greece,2020,14.5
EU28 countries (2013-2020) except reporting country,Fair,Greece,2021,15.1
EU28 countries (2013-2020) except reporting country,Fair,Greece,2022,8.0
EU28 countries (2013-2020) except reporting country,Fair,Spain,2015,26.5
EU28 countries (2013-2020) except reporting country,Fair,Spain,2016,18.5
EU28 countries (2013-2020) except reporting country,Fair,Spain,2017,21.5
EU28 countries (2013-2020) except reporting country,Fair,Spain,2018,15.6
EU28 countries (2013-2020) except reporting country,Fair,Spain,2019,15.1
EU28 countries (2013-2020) except reporting country,Fair,Spain,2020,19.5
EU28 countries (2013-2020) except reporting country,Fair,Spain,2021,17.3
EU28 countries (2013-2020) except reporting country,Fair,Spain,2022,25.2
EU28 countries (2013-2020) except reporting country,Fair,Spain,2023,24.6
EU28 countries (2013-2020) except reporting country,Fair,Finland,2015,20.1
EU28 countries (2013-2020) except reporting country,Fair,Finland,2016,20.1
EU28 countries (2013-2020) except reporting country,Fair,Finland,2017,15.3
EU28 countries (2013-2020) except reporting country,Fair,Finland,2018,15.4
EU28 countries (2013-2020) except reporting country,Fair,Finland,2019,17.9
EU28 countries (2013-2020) except reporting country,Fair,Finland,2020,28.1
EU28 countries (2013-2020) except reporting country,Fair,Finland,2021,15.3
EU28 countries (2013-2020) except reporting country,Fair,Finland,2022,28.6
EU28 countries (2013-2020) except reporting country,Fair,Finland,2023,19.3
EU28 countries (2013-2020) except reporting country,Fair,France,2015,27.8
EU28 countries (2013-2020) except reporting country,Fair,France,2016,25.7
EU28 countries (2013-2020) except reporting country,Fair,France,2017,28.1
EU28 countries (2013-2020) except reporting country,Fair,France,2018,24.2
EU28 countries (2013-2020) except reporting country,Fair,France,2019,24.7
EU28 countries (2013-2020) except reporting country,Fair,France,2020,25.9
EU28 countries (2013-2020) except reporting country,Fair,France,2021,25.4
EU28 countries (2013-2020) except reporting country,Fair,France,2022,25.9
EU28 countries (2013-2020) except reporting country,Fair,Croatia,2015,24.2
EU28 countries (2013-2020) except reporting country,Fair,Croatia,2016,11.7
EU28 countries (2013-2020) except reporting country,Fair,Croatia,2017,26.5
EU28 countries (2013-2020) except reporting country,Fair,Croatia,2018,13.8
EU28 countries (2013-2020) except reporting country,Fair,Croatia,2019,28.0
EU28 countries (2013-2020) except reporting country,Fair,Croatia,2020,20.5
EU28 countries (2013-2020) except reporting country,Fair,Croatia,2021,21.0
EU28 countries (2013-2020) except reporting country,Fair,Croatia,2022,12.3
EU28 countries (2013-2020) except reporting country,Fair,Hungary,2015,22.5
EU28 countries (2013-2020) except reporting country,Fair,Hungary,2016,11.2
EU28 countries (2013-2020) except reporting country,Fair,Hungary,2017,31.8
EU28 countries (2013-2020) except reporting country,Fair,Hungary,2018,35.1
EU28 countries (2013-2020) except reporting country,Fair,Hungary,2019,35.2
EU28 countries (2013-2020) except reporting country,Fair,Hungary,2020,30.3
EU28 countries (2013-2020) except reporting country,Fair,Hungary,2021,25.1
EU28 countries (2013-2020) except reporting country,Fair,Hungary,2022,30.6
EU28 countries (2013-2020) except reporting country,Fair,Ireland,2015,9.8
EU28 countries (2013-2020) except reporting country,Fair,Ireland,2016,9.0
EU28 countries (2013-2020) except reporting country,Fair,Ireland,2017,9.7
EU28 countries (2013-2020) except reporting country,Fair,Ireland,2018,8.4
EU28 countries (2013-2020) except reporting country,Fair,Ireland,2019,10.2
EU28 countries (2013-2020) except reporting country,Fair,Ireland,2020,8.0
EU28 countries (2013-2020) except reporting country,Fair,Ireland,2021,13.5
EU28 countries (2013-2020) except reporting country,Fair,Ireland,2022,12.3
EU28 countries (2013-2020) except reporting country,Fair,Iceland,2015,12.2
EU28 countries (2013-2020) except reporting country,Fair,Iceland,2016,13.1
EU28 countries (2013-2020) except reporting country,Fair,Iceland,2017,9.1
EU28 countries (2013-2020) except reporting country,Fair,Iceland,2018,14.3
EU28 countries (2013-2020) except reporting country,Fair,Iceland,2019,13.7
EU28 countries (2013-2020) except reporting country,Fair,Italy,2015,16.1
EU28 countries (2013-2020) except reporting country,Fair,Italy,2016,12.0
EU28 countries (2013-2020) except reporting country,Fair,Italy,2017,8.2
EU28 countries (2013-2020) except reporting country,Fair,Italy,2018,13.0
EU28 countries (2013-2020) except reporting country,Fair,Italy,2019,12.8
EU28 countries (2013-2020) except reporting country,Fair,Italy,2021,18.7
EU28 countries (2013-2020) except reporting country,Fair,Italy,2022,17.1
EU28 countries (2013-2020) except reporting country,Fair,Luxembourg,2015,21.1
EU28 countries (2013-2020) except reporting country,Fair,Luxembourg,2016,20.8
EU28 countries (2013-2020) except reporting country,Fair,Luxembourg,2017,18.4
EU28 countries (2013-2020) except reporting country,Fair,Luxembourg,2018,20.6
EU28 countries (2013-2020) except reporting country,Fair,Luxembourg,2019,17.9
EU28 countries (2013-2020) except reporting country,Fair,Luxembourg,2020,18.6
EU28 countries (2013-2020) except reporting country,Fair,Luxembourg,2021,18.8
EU28 countries (2013-2020) except reporting country,Fair,Luxembourg,2022,20.0
EU28 countries (2013-2020) except reporting country,Fair,Latvia,2015,45.1
EU28 countries (2013-2020) except reporting country,Fair,Latvia,2016,28.5
EU28 countries (2013-2020) except reporting country,Fair,Latvia,2017,31.7
EU28 countries (2013-2020) except reporting country,Fair,Latvia,2018,36.1
EU28 countries (2013-2020) except reporting country,Fair,Latvia,2019,32.1
EU28 countries (2013-2020) except reporting country,Fair,Latvia,2020,34.9
EU28 countries (2013-2020) except reporting country,Fair,Latvia,2021,40.8
EU28 countries (2013-2020) except reporting country,Fair,Latvia,2022,27.2
EU28 countries (2013-2020) except reporting country,Fair,Latvia,2023,37.4
EU28 countries (2013-2020) except reporting country,Fair,Montenegro,2015,12.7
EU28 countries (2013-2020) except reporting country,Fair,Montenegro,2016,34.4
EU28 countries (2013-2020) except reporting country,Fair,Montenegro,2017,26.0
EU28 countries (2013-2020) except reporting country,Fair,Montenegro,2018,17.5
EU28 countries (2013-2020) except reporting country,Fair,Montenegro,2019,24.4
EU28 countries (2013-2020) except reporting country,Fair,Montenegro,2020,11.1
EU28 countries (2013-2020) except reporting country,Fair,Montenegro,2021,11.8
EU28 countries (2013-2020) except reporting country,Fair,North Macedonia,2018,7.0
EU28 countries (2013-2020) except reporting country,Fair,North Macedonia,2019,23.5
EU28 countries (2013-2020) except reporting country,Fair,Malta,2015,19.0
EU28 countries (2013-2020) except reporting country,Fair,Malta,2016,12.3
EU28 countries (2013-2020) except reporting country,Fair,Malta,2017,11.4
EU28 countries (2013-2020) except reporting country,Fair,Malta,2018,8.5
EU28 countries (2013-2020) except reporting country,Fair,Malta,2019,11.2
EU28 countries (2013-2020) except reporting country,Fair,Malta,2020,12.1
EU28 countries (2013-2020) except reporting country,Fair,Malta,2021,14.8
EU28 countries (2013-2020) except reporting country,Fair,Malta,2022,12.6
EU28 countries (2013-2020) except reporting country,Fair,Netherlands,2015,9.6
EU28 countries (2013-2020) except reporting country,Fair,Netherlands,2016,19.9
EU28 countries (2013-2020) except reporting country,Fair,Netherlands,2017,21.8
EU28 countries (2013-2020) except reporting country,Fair,Netherlands,2018,14.5
EU28 countries (2013-2020) except reporting country,Fair,Netherlands,2019,19.2
EU28 countries (2013-2020) except reporting country,Fair,Netherlands,2020,11.1
EU28 countries (2013-2020) except reporting country,Fair,Netherlands,2021,19.3
EU28 countries (2013-2020) except reporting country,Fair,Netherlands,2022,18.1
EU28 countries (2013-2020) except reporting country,Fair,Norway,2015,12.3
EU28 countries (2013-2020) except reporting country,Fair,Norway,2016,9.7
EU28 countries (2013-2020) except reporting country,Fair,Norway,2017,10.3
EU28 countries (2013-2020) except reporting country,Fair,Norway,2018,7.9
EU28 countries (2013-2020) except reporting country,Fair,Norway,2019,10.9
EU28 countries (2013-2020) except reporting country,Fair,Norway,2020,9.5
EU28 countries (2013-2020) except reporting country,Fair,Poland,2017,0.0
EU28 countries (2013-2020) except reporting country,Fair,Poland,2018,0.0
EU28 countries (2013-2020) except reporting country,Fair,Poland,2019,9.1
EU28 countries (2013-2020) except reporting country,Fair,Poland,2020,13.5
EU28 countries (2013-2020) except reporting country,Fair,Poland,2021,16.1
EU28 countries (2013-2020) except reporting country,Fair,Poland,2022,12.9
EU28 countries (2013-2020) except reporting country,Fair,Portugal,2015,25.0
EU28 countries (2013-2020) except reporting country,Fair,Portugal,2016,27.0
EU28 countries (2013-2020) except reporting country,Fair,Portugal,2017,21.8
EU28 countries (2013-2020) except reporting country,Fair,Portugal,2018,32.3
EU28 countries (2013-2020) except reporting country,Fair,Portugal,2019,21.4
EU28 countries (2013-2020) except reporting country,Fair,Portugal,2020,25.5
EU28 countries (2013-2020) except reporting country,Fair,Portugal,2021,26.0
EU28 countries (2013-2020) except reporting country,Fair,Portugal,2022,21.0
EU28 countries (2013-2020) except reporting country,Fair,Serbia,2015,31.3
EU28 countries (2013-2020) except reporting country,Fair,Serbia,2016,22.7
EU28 countries (2013-2020) except reporting country,Fair,Serbia,2017,27.3
EU28 countries (2013-2020) except reporting country,Fair,Serbia,2018,23.1
EU28 countries (2013-2020) except reporting country,Fair,Serbia,2019,34.1
EU28 countries (2013-2020) except reporting country,Fair,Serbia,2020,17.0
EU28 countries (2013-2020) except reporting country,Fair,Serbia,2021,30.1
EU28 countries (2013-2020) except reporting country,Fair,Sweden,2015,13.9
