unit,indic_il,citizen,sex,age,geo,TIME_PERIOD,OBS_VALUE
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Latvia,2016,5894.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Latvia,2017,8756.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Latvia,2018,8887.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Latvia,2019,10303.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Latvia,2020,9733.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Latvia,2021,10970.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Latvia,2022,13576.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Montenegro,2015,3786.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Montenegro,2016,3744.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Montenegro,2017,3690.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Montenegro,2018,5498.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Montenegro,2019,5790.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Montenegro,2020,6061.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Montenegro,2021,5167.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,North Macedonia,2015,
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,North Macedonia,2016,
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,North Macedonia,2017,
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,North Macedonia,2018,
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,North Macedonia,2019,
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,North Macedonia,2020,
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Malta,2015,14227.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Malta,2016,15825.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Malta,2017,15475.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Malta,2018,16070.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Malta,2019,15987.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Malta,2020,17291.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Malta,2021,20302.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Malta,2022,21044.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Netherlands,2015,21179.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Netherlands,2016,21244.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Netherlands,2017,22359.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Netherlands,2018,22991.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Netherlands,2019,24015.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Netherlands,2020,23328.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Netherlands,2021,24994.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Netherlands,2022,29955.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Norway,2015,38111.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Norway,2016,37857.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Norway,2017,36392.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Norway,2018,35784.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Norway,2019,36742.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Norway,2020,39193.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Poland,2015,
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Poland,2016,
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Poland,2017,
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Poland,2018,
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Poland,2019,
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Poland,2020,
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Poland,2021,
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Poland,2022,12258.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Portugal,2015,11867.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Portugal,2016,11087.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Portugal,2017,10712.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Portugal,2018,10000.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Portugal,2019,10834.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Portugal,2020,12595.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Portugal,2021,11557.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Portugal,2022,12229.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Romania,2015,
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Romania,2016,
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Romania,2017,
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Romania,2018,
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Romania,2019,
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Romania,2020,
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Romania,2022,
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Serbia,2015,3033.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Serbia,2016,2650.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Serbia,2017,3481.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Serbia,2018,3165.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Serbia,2019,3956.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Serbia,2020,5605.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Serbia,2021,2451.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Sweden,2015,22504.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Sweden,2016,23268.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Sweden,2017,22491.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Sweden,2018,23649.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Sweden,2019,21195.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Sweden,2020,24448.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Sweden,2021,24878.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Sweden,2022,25746.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Slovenia,2015,9661.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Slovenia,2016,9923.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Slovenia,2017,11399.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Slovenia,2018,12191.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Slovenia,2019,12901.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Slovenia,2020,12453.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Slovenia,2021,12807.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Slovenia,2022,13383.0
Euro,Median equivalised net income,EU28 countries (2013-2020) except reporting country,Total,18 years or over,Slovakia,2015,6286.0
